,id,title,description,canonicalName,criteriaMeta,rawCriteria,start,count,total,quotes,useRecords,predefinedScr,versionId,creationDate,lastUpdated,isPremium,iconUrl
0,ec5bebb9-b7b2-4474-9e5c-3e258b61cbe6,Day Gainers,Discover the equities with the greatest gains in the trading day.,DAY_GAINERS,"{'size': 5, 'offset': 0, 'sortField': 'percentchange', 'sortType': 'DESC', 'quoteType': 'EQUITY', 'criteria': [{'field': 'percentchange', 'operators': ['GT'], 'values': [3.0], 'labelsSelected': [], 'dependentValues': []}, {'field': 'region', 'operators': ['EQ'], 'values': [], 'labelsSelected': [52], 'dependentValues': []}, {'field': 'intradaymarketcap', 'operators': ['EQ'], 'values': [], 'labelsSelected': [1, 2, 3], 'dependentValues': []}, {'field': 'intradayprice', 'operators': ['GTE'], 'values': [5], 'labelsSelected': [], 'dependentValues': []}, {'field': 'dayvolume', 'operators': ['GT'], 'values': [15000], 'labelsSelected': [], 'dependentValues': []}], 'topOperator': 'AND'}","{""offset"":0,""size"":5,""sortField"":""percentchange"",""sortType"":""DESC"",""quoteType"":""EQUITY"",""query"":{""operator"":""AND"",""operands"":[{""operator"":""GT"",""operands"":[""percentchange"",3.0]},{""operator"":""eq"",""operands"":[""region"",""us""]},{""operator"":""or"",""operands"":[{""operator"":""BTWN"",""operands"":[""intradaymarketcap"",2000000000,10000000000]},{""operator"":""BTWN"",""operands"":[""intradaymarketcap"",10000000000,100000000000]},{""operator"":""GT"",""operands"":[""intradaymarketcap"",100000000000]}]},{""operator"":""gte"",""operands"":[""intradayprice"",5]},{""operator"":""gt"",""operands"":[""dayvolume"",15000]}]}}",0,5,57,"[{'language': 'en-US', 'region': 'US', 'quoteType': 'EQUITY', 'typeDisp': 'Equity', 'quoteSourceName': 'Nasdaq Real Time Price', 'triggerable': True, 'customPriceAlertConfidence': 'HIGH', 'lastCloseTevEbitLtm': -175.635211, 'lastClosePriceToNNWCPerShare': 14.631140146386095, 'currency': 'USD', 'regularMarketChangePercent': 21.372631, 'exchange': 'NMS', 'fiftyTwoWeekLow': 64.73, 'fiftyTwoWeekHigh': 203.51, 'shortName': 'Duolingo, Inc.', 'averageAnalystRating': '2.5 - Buy', 'firstTradeDateMilliseconds': 1627479000000, 'priceHint': 2, 'regularMarketChange': 35.75, 'regularMarketTime': 1699563600, 'regularMarketPrice': 203.02, 'regularMarketDayHigh': 203.51, 'regularMarketDayRange': '184.0 - 203.51', 'regularMarketDayLow': 184.0, 'regularMarketVolume': 3394710, 'regularMarketPreviousClose': 167.27, 'bid': 0.0, 'ask': 0.0, 'bidSize': 8, 'askSize': 8, 'market': 'us_market', 'messageBoardId': 'finmb_210235568', 'fullExchangeName': 'NasdaqGS', 'longName': 'Duolingo, Inc.', 'financialCurrency': 'USD', 'regularMarketOpen': 185.0, 'averageDailyVolume3Month': 548831, 'averageDailyVolume10Day': 700110, 'fiftyTwoWeekLowChange': 138.29001, 'fiftyTwoWeekLowChangePercent': 2.1364129, 'fiftyTwoWeekRange': '64.73 - 203.51', 'fiftyTwoWeekHighChange': -0.48999023, 'fiftyTwoWeekHighChangePercent': -0.002407696, 'fiftyTwoWeekChangePercent': 127.79517, 'earningsTimestamp': 1699482600, 'earningsTimestampStart': 1699482600, 'earningsTimestampEnd': 1699482600, 'trailingAnnualDividendRate': 0.0, 'trailingAnnualDividendYield': 0.0, 'marketState': 'PRE', 'epsTrailingTwelveMonths': -0.26, 'epsForward': 0.21, 'epsCurrentYear': -0.14, 'priceEpsCurrentYear': -1450.1428, 'sharesOutstanding': 35797700, 'bookValue': 15.332, 'fiftyDayAverage': 158.2838, 'fiftyDayAverageChange': 44.736206, 'fiftyDayAverageChangePercent': 0.2826329, 'twoHundredDayAverage': 139.08788, 'twoHundredDayAverageChange': 63.93213, 'twoHundredDayAverageChangePercent': 0.45965278, 'marketCap': 8529641984, 'forwardPE': 966.76196, 'priceToBook': 13.241587, 'sourceInterval': 15, 'exchangeDataDelayedBy': 0, 'exchangeTimezoneName': 'America/New_York', 'exchangeTimezoneShortName': 'EST', 'gmtOffSetMilliseconds': -18000000, 'ipoExpectedDate': '2021-07-28', 'esgPopulated': False, 'tradeable': False, 'cryptoTradeable': False, 'displayName': 'Duolingo', 'symbol': 'DUOL'}, {'language': 'en-US', 'region': 'US', 'quoteType': 'EQUITY', 'typeDisp': 'Equity', 'quoteSourceName': 'Delayed Quote', 'triggerable': False, 'customPriceAlertConfidence': 'LOW', 'lastClosePriceToNNWCPerShare': -10.013681249064035, 'currency': 'USD', 'regularMarketChangePercent': 21.02679, 'exchange': 'NGM', 'fiftyTwoWeekLow': 11.92, 'fiftyTwoWeekHigh': 27.38, 'shortName': 'Vertex, Inc.', 'averageAnalystRating': '2.2 - Buy', 'firstTradeDateMilliseconds': 1596029400000, 'priceHint': 2, 'preMarketChange': 0.48999977, 'preMarketChangePercent': 1.8074503, 'preMarketTime': 1699606800, 'preMarketPrice': 27.6, 'regularMarketChange': 4.710001, 'regularMarketTime': 1699563600, 'regularMarketPrice': 27.11, 'regularMarketDayHigh': 27.38, 'regularMarketDayRange': '22.63 - 27.38', 'regularMarketDayLow': 22.63, 'regularMarketVolume': 2354407, 'regularMarketPreviousClose': 22.4, 'bid': 0.0, 'ask': 0.0, 'bidSize': 9, 'askSize': 8, 'market': 'us_market', 'messageBoardId': 'finmb_969374', 'fullExchangeName': 'NasdaqGM', 'longName': 'Vertex, Inc.', 'financialCurrency': 'USD', 'regularMarketOpen': 22.63, 'averageDailyVolume3Month': 373973, 'averageDailyVolume10Day': 461310, 'fiftyTwoWeekLowChange': 15.190001, 'fiftyTwoWeekLowChangePercent': 1.274329, 'fiftyTwoWeekRange': '11.92 - 27.38', 'fiftyTwoWeekHighChange': -0.26999855, 'fiftyTwoWeekHighChangePercent': -0.00986116, 'fiftyTwoWeekChangePercent': 20.88505, 'earningsTimestamp': 1699536600, 'earningsTimestampStart': 1699536600, 'earningsTimestampEnd': 1699536600, 'trailingAnnualDividendRate': 0.0, 'trailingAnnualDividendYield': 0.0, 'marketState': 'PRE', 'epsTrailingTwelveMonths': -0.21, 'epsForward': 0.47, 'epsCurrentYear': 0.36, 'priceEpsCurrentYear': 75.30556, 'sharesOutstanding': 55245900, 'bookValue': 1.487, 'fiftyDayAverage': 22.6541, 'fiftyDayAverageChange': 4.4559, 'fiftyDayAverageChangePercent': 0.19669288, 'twoHundredDayAverage': 20.1054, 'twoHundredDayAverageChange': 7.0046005, 'twoHundredDayAverageChangePercent': 0.34839398, 'marketCap': 4123024128, 'forwardPE': 57.68085, 'priceToBook': 18.231339, 'sourceInterval': 15, 'exchangeDataDelayedBy': 0, 'exchangeTimezoneName': 'America/New_York', 'exchangeTimezoneShortName': 'EST', 'gmtOffSetMilliseconds': -18000000, 'ipoExpectedDate': '2020-07-29', 'esgPopulated': False, 'tradeable': False, 'cryptoTradeable': False, 'displayName': 'Vertex', 'symbol': 'VERX'}, {'language': 'en-US', 'region': 'US', 'quoteType': 'EQUITY', 'typeDisp': 'Equity', 'quoteSourceName': 'Nasdaq Real Time Price', 'triggerable': False, 'customPriceAlertConfidence': 'LOW', 'lastCloseTevEbitLtm': -90.00381, 'lastClosePriceToNNWCPerShare': 4.957245817781452, 'currency': 'USD', 'regularMarketChangePercent': 20.0, 'exchange': 'NYQ', 'fiftyTwoWeekLow': 20.26, 'fiftyTwoWeekHigh': 36.76, 'shortName': 'LiveRamp Holdings, Inc.', 'averageAnalystRating': '2.1 - Buy', 'firstTradeDateMilliseconds': 440260200000, 'priceHint': 2, 'regularMarketChange': 6.0, 'regularMarketTime': 1699563602, 'regularMarketPrice': 36.0, 'regularMarketDayHigh': 36.76, 'regularMarketDayRange': '34.65 - 36.76', 'regularMarketDayLow': 34.65, 'regularMarketVolume': 1110138, 'regularMarketPreviousClose': 30.0, 'bid': 0.0, 'ask': 0.0, 'bidSize': 10, 'askSize': 8, 'market': 'us_market', 'messageBoardId': 'finmb_24292', 'fullExchangeName': 'NYSE', 'longName': 'LiveRamp Holdings, Inc.', 'financialCurrency': 'USD', 'regularMarketOpen': 34.83, 'averageDailyVolume3Month': 385800, 'averageDailyVolume10Day': 367580, 'fiftyTwoWeekLowChange': 15.74, 'fiftyTwoWeekLowChangePercent': 0.7769003, 'fiftyTwoWeekRange': '20.26 - 36.76', 'fiftyTwoWeekHighChange': -0.7599983, 'fiftyTwoWeekHighChangePercent': -0.020674601, 'fiftyTwoWeekChangePercent': 38.504158, 'earningsTimestamp': 1699479000, 'earningsTimestampStart': 1707130740, 'earningsTimestampEnd': 1707480000, 'trailingAnnualDividendRate': 0.0, 'trailingAnnualDividendYield': 0.0, 'dividendYield': 1.98, 'marketState': 'PRE', 'epsTrailingTwelveMonths': -0.98, 'epsForward': 1.48, 'epsCurrentYear': 1.16, 'priceEpsCurrentYear': 31.034483, 'sharesOutstanding': 65510900, 'bookValue': 14.072, 'fiftyDayAverage': 29.393, 'fiftyDayAverageChange': 6.6070004, 'fiftyDayAverageChangePercent': 0.22478142, 'twoHundredDayAverage': 26.60435, 'twoHundredDayAverageChange': 9.395651, 'twoHundredDayAverageChangePercent': 0.35316223, 'marketCap': 2358392320, 'forwardPE': 24.324324, 'priceToBook': 2.558272, 'sourceInterval': 15, 'exchangeDataDelayedBy': 0, 'exchangeTimezoneName': 'America/New_York', 'exchangeTimezoneShortName': 'EST', 'gmtOffSetMilliseconds': -18000000, 'esgPopulated': False, 'tradeable': False, 'cryptoTradeable': False, 'displayName': 'LiveRamp', 'symbol': 'RAMP'}, {'language': 'en-US', 'region': 'US', 'quoteType': 'EQUITY', 'typeDisp': 'Equity', 'quoteSourceName': 'Delayed Quote', 'triggerable': False, 'customPriceAlertConfidence': 'LOW', 'lastCloseTevEbitLtm': 18.457417, 'lastClosePriceToNNWCPerShare': 0.10063425208015826, 'currency': 'USD', 'regularMarketChangePercent': 17.299366, 'exchange': 'PNK', 'fiftyTwoWeekLow': 36.63, 'fiftyTwoWeekHigh': 54.01, 'shortName': 'TREND MICRO INC ADR EACH REP 1 ', 'averageAnalystRating': '4.0 - Underperform', 'firstTradeDateMilliseconds': 931440600000, 'priceHint': 2, 'regularMarketChange': 6.790001, 'regularMarketTime': 1699563232, 'regularMarketPrice': 46.04, 'regularMarketDayHigh': 47.47, 'regularMarketDayRange': '46.0 - 47.47', 'regularMarketDayLow': 46.0, 'regularMarketVolume': 29184, 'regularMarketPreviousClose': 39.25, 'bid': 0.0, 'ask': 0.0, 'bidSize': 0, 'askSize': 0, 'market': 'us_market', 'messageBoardId': 'finmb_405955', 'fullExchangeName': 'Other OTC', 'longName': 'Trend Micro Incorporated', 'financialCurrency': 'JPY', 'regularMarketOpen': 46.79, 'averageDailyVolume3Month': 25761, 'averageDailyVolume10Day': 37850, 'fiftyTwoWeekLowChange': 9.41, 'fiftyTwoWeekLowChangePercent': 0.25689325, 'fiftyTwoWeekRange': '36.63 - 54.01', 'fiftyTwoWeekHighChange': -7.9699974, 'fiftyTwoWeekHighChangePercent': -0.14756522, 'fiftyTwoWeekChangePercent': -22.766626, 'dividendDate': 1554681600, 'trailingAnnualDividendRate': 0.0, 'trailingPE': 35.96875, 'dividendRate': 1.14, 'trailingAnnualDividendYield': 0.0, 'dividendYield': 2.48, 'marketState': 'PRE', 'epsTrailingTwelveMonths': 1.28, 'epsForward': 1.38, 'epsCurrentYear': 1.35, 'priceEpsCurrentYear': 34.103703, 'sharesOutstanding': 135428000, 'bookValue': 1567.75, 'fiftyDayAverage': 39.0196, 'fiftyDayAverageChange': 7.020401, 'fiftyDayAverageChangePercent': 0.17991985, 'twoHundredDayAverage': 45.5272, 'twoHundredDayAverageChange': 0.5128021, 'twoHundredDayAverageChangePercent': 0.011263643, 'marketCap': 6235105280, 'forwardPE': 33.36232, 'priceToBook': 0.029366927, 'sourceInterval': 15, 'exchangeDataDelayedBy': 0, 'exchangeTimezoneName': 'America/New_York', 'exchangeTimezoneShortName': 'EST', 'gmtOffSetMilliseconds': -18000000, 'esgPopulated': False, 'tradeable': False, 'cryptoTradeable': False, 'symbol': 'TMICY'}, {'language': 'en-US', 'region': 'US', 'quoteType': 'EQUITY', 'typeDisp': 'Equity', 'quoteSourceName': 'Nasdaq Real Time Price', 'triggerable': True, 'customPriceAlertConfidence': 'HIGH', 'lastCloseTevEbitLtm': 14.454075, 'lastClosePriceToNNWCPerShare': -4.30553413166565, 'currency': 'USD', 'regularMarketChangePercent': 15.3897, 'exchange': 'NMS', 'fiftyTwoWeekLow': 27.58, 'fiftyTwoWeekHigh': 67.66, 'shortName': 'Amphastar Pharmaceuticals, Inc.', 'averageAnalystRating': '2.0 - Buy', 'firstTradeDateMilliseconds': 1403703000000, 'priceHint': 2, 'regularMarketChange': 6.9900017, 'regularMarketTime': 1699563601, 'regularMarketPrice': 52.41, 'regularMarketDayHigh': 52.73, 'regularMarketDayRange': '47.21 - 52.73', 'regularMarketDayLow': 47.21, 'regularMarketVolume': 993388, 'regularMarketPreviousClose': 45.42, 'bid': 0.0, 'ask': 54.0, 'bidSize': 10, 'askSize': 11, 'market': 'us_market', 'messageBoardId': 'finmb_2003650', 'fullExchangeName': 'NasdaqGS', 'longName': 'Amphastar Pharmaceuticals, Inc.', 'financialCurrency': 'USD', 'regularMarketOpen': 48.01, 'averageDailyVolume3Month': 417604, 'averageDailyVolume10Day': 298250, 'fiftyTwoWeekLowChange': 24.83, 'fiftyTwoWeekLowChangePercent': 0.9002901, 'fiftyTwoWeekRange': '27.58 - 67.66', 'fiftyTwoWeekHighChange': -15.250004, 'fiftyTwoWeekHighChangePercent': -0.22539172, 'fiftyTwoWeekChangePercent': 60.43801, 'earningsTimestamp': 1699480800, 'earningsTimestampStart': 1699480800, 'earningsTimestampEnd': 1699480800, 'trailingAnnualDividendRate': 0.0, 'trailingPE': 20.472656, 'trailingAnnualDividendYield': 0.0, 'marketState': 'PRE', 'epsTrailingTwelveMonths': 2.56, 'epsForward': 3.47, 'epsCurrentYear': 2.7, 'priceEpsCurrentYear': 19.41111, 'sharesOutstanding': 47907400, 'bookValue': 12.425, 'fiftyDayAverage': 47.0608, 'fiftyDayAverageChange': 5.349201, 'fiftyDayAverageChangePercent': 0.11366575, 'twoHundredDayAverage': 45.37215, 'twoHundredDayAverageChange': 7.0378494, 'twoHundredDayAverageChangePercent': 0.15511386, 'marketCap': 2510826752, 'forwardPE': 15.103746, 'priceToBook': 4.2181087, 'sourceInterval': 15, 'exchangeDataDelayedBy': 0, 'exchangeTimezoneName': 'America/New_York', 'exchangeTimezoneShortName': 'EST', 'gmtOffSetMilliseconds': -18000000, 'esgPopulated': False, 'tradeable': False, 'cryptoTradeable': False, 'displayName': 'Amphastar Pharmaceuticals', 'symbol': 'AMPH'}]",False,True,10,1473796102800,1699393457948,False,https://s.yimg.com/cv/apiv2/fin/img/assets/predefined_screeners/trendingUp.png
